Protein	MapManNumer	Description	NA_1_1	NA_1_2	NA_1_3	NA_2_1	NA_2_2	NA_2_3	NA_3_1	NA_3_2	NA_3_3	CA_1_1	CA_1_2	CA_1_3	CA_2_1	CA_2_2	CA_2_3	CA_3_1	CA_3_2	CA_3_3	DA6_1_1	DA6_1_2	DA6_1_3	DA6_2_1	DA6_2_2	DA6_2_3	DA6_3_1	DA6_3_2	DA6_3_3	DA12_1_1	DA12_1_2	DA12_1_3	DA12_2_1	DA12_2_2	DA12_2_3	DA12_3_1	DA12_3_2	DA12_3_3	DA24_1_1	DA24_1_2	DA24_1_3	DA24_2_1	DA24_2_2	DA24_2_3	DA24_3_1	DA24_3_2	DA24_3_3
AT1G05055.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05190.1	GMM:29.2.1.1.1.2.6	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L6	NaN	-0.097821	NaN	0.369045	-5.228477	-0.041130	0.162769	NaN	-0.408462	-0.231398	-4.933472	NaN	-0.164776	0.048397	0.051162	0.255950	0.058751	NaN	0.475510	-9.547650	-0.311150	-0.322389	-0.334297	-6.229266	0.037234	0.035284	-0.234999	0.360320	NaN	0.122778	0.118589	NaN	-0.230011	0.060210	-0.022604	0.120745	0.421679	0.024649	NaN	0.370057	0.142004	NaN	0.173972	0.053980	0.210339
AT1G05490.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	0.104533	0.210235	0.179382	-0.038870	0.065831	0.105950	0.025188	0.144353	0.058509	0.209338	0.161541	0.078425	0.241471	0.161860	0.048924	0.006306	0.127606	0.029384	0.104019	0.129828	0.127933	-0.001495	-0.009966	0.116052	0.027416	0.103719	NaN	0.105333	0.204273	0.130013	0.082457	0.165298	-0.059585	0.173540	0.232885	0.021374	0.116951	0.255053	0.009279	-0.026948	NaN	0.106350	0.068670	-0.001407	0.060234
AT1G05790.1	GMM:11.9.2.1	lipid metabolism.lipid degradation.lipases.triacylglycerol lipase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05820.1	GMM:35.1	not assigned.no ontology	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.043645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05830.1	GMM:27.3.69	RNA.regulation of transcription.SET-domain transcriptional regulator family	4.599706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.572848	NaN	NaN	4.677281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05890.1	GMM:29.5.11.4.2	protein.degradation.ubiquitin.E3.RING	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G05910.1	GMM:31.2	cell.division	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06430.1	GMM:29.5.7	protein.degradation.metalloprotease	NaN	-0.343007	NaN	NaN	0.196871	-0.065879	NaN	-0.129749	NaN	-11.607057	NaN	0.243880	NaN	NaN	-0.067722	0.152299	0.134363	0.254483	-6.625435	NaN	-0.052213	NaN	0.349943	0.147446	NaN	0.046162	NaN	NaN	-0.175169	0.226680	NaN	NaN	0.209550	NaN	NaN	-0.100911	NaN	0.294728	0.136504	NaN	0.058713	0.225484	NaN	NaN	0.161145
AT1G06500.1			NaN	NaN	NaN	NaN	0.589967	0.520756	NaN	NaN	0.842851	0.549652	0.849536	NaN	NaN	NaN	0.613048	NaN	NaN	NaN	NaN	0.269342	NaN	NaN	0.223595	NaN	NaN	0.343138	0.346821	NaN	0.396981	NaN	0.391374	0.137236	0.276135	NaN	NaN	NaN	NaN	NaN	-0.299272	-2.405014	NaN	NaN	NaN	NaN	0.142199
AT1G06530.1	GMM:31.1	cell.organisation	NaN	NaN	NaN	NaN	NaN	NaN	-0.271726	NaN	NaN	NaN	NaN	-0.134764	NaN	-0.618855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.133802	0.328043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.279449	NaN	NaN	NaN	NaN	-0.764758	NaN	NaN	NaN
AT1G06670.1	GMM:28.99	DNA.unspecified	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.722162	NaN	NaN	NaN	NaN	NaN	2.109925	2.389381	NaN	NaN	NaN	2.232026	1.953062	NaN	2.839561	NaN	NaN	2.492806	NaN	2.307486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.779418	NaN	NaN	NaN
AT1G06680.1	GMM:1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits	-0.001557	-0.056659	-0.066784	0.097046	0.074923	0.152343	0.188602	0.143806	0.173969	-0.098746	-0.112921	-0.209788	0.018580	-0.092016	0.104642	-0.104117	-0.087981	-0.193734	-0.036480	-0.030421	-0.117754	-0.171783	-0.230766	-0.141460	-0.063830	-0.009497	-0.020650	-0.033093	-0.091494	-0.126944	-0.001615	0.062591	0.013531	NaN	-0.193431	-0.124386	-0.066931	-0.045118	-0.147166	-0.026501	-0.020754	0.025982	-0.096653	-0.014179	-0.105350
AT1G06690.1	GMM:3.5	minor CHO metabolism.others	-0.321287	0.097457	NaN	-0.360693	-0.154224	NaN	-0.277858	NaN	NaN	-0.418385	NaN	NaN	NaN	NaN	NaN	-0.388313	NaN	0.008496	-0.443692	NaN	NaN	NaN	-0.415370	-0.250819	NaN	NaN	-0.150496	NaN	NaN	NaN	-0.376029	NaN	-0.364787	-0.308748	NaN	NaN	NaN	NaN	0.014667	-0.318470	-0.196799	-0.367420	NaN	-0.007977	NaN
AT1G06720.1	GMM:29.2.2.3.99;GMM:29.2.2.2.2	protein.synthesis.ribosome biogenesis.pre-rRNA processing and modifications.misc;protein.synthesis.ribosome biogenesis.assembly factors.GTPases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.583424	-10.095023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06730.1	GMM:3.5	minor CHO metabolism.others	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.847554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G06820.1	GMM:16.1.4.8	secondary metabolism.isoprenoids.carotenoids.carotenoid isomerase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.079235	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.108539	2.907996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.973000	1.812115	NaN	NaN	NaN	NaN	2.046671
AT1G06950.1	GMM:29.3.3	protein.targeting.chloroplast	0.264338	0.169749	0.129777	NaN	0.158446	-0.053187	NaN	NaN	0.380592	-0.333784	0.190955	0.086996	0.303902	0.332098	0.091767	0.224409	-0.140330	0.143695	-0.019153	0.318460	0.093036	0.022387	NaN	NaN	0.045812	0.076594	-0.223039	0.008435	NaN	-0.105145	0.183372	0.123554	-0.115684	0.271880	0.249682	0.233694	0.271246	0.053491	0.069272	0.217430	NaN	NaN	-0.069468	-0.123715	-0.061864
AT1G07070.1	GMM:29.2.1.2.2.535	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L35A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.384863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.136876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.660283	NaN	NaN	0.182271	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07130.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	-0.109318	NaN	NaN	NaN	0.242575	0.010385	0.227848	NaN	NaN	-0.013300	-0.192796	NaN	NaN	0.334867	NaN	NaN	NaN	0.131068	NaN	NaN	NaN	-0.232358	-0.167542	NaN	NaN	NaN	NaN	NaN	NaN	0.036174	NaN	NaN	NaN	-0.030696	NaN	NaN	NaN	NaN	-0.086339	NaN	-14.527063	NaN	NaN	NaN
AT1G07140.1	GMM:30.5	signalling.G-proteins	NaN	NaN	NaN	-0.138730	0.097743	NaN	NaN	NaN	NaN	0.246396	NaN	NaN	NaN	0.123958	NaN	NaN	NaN	NaN	0.227385	0.285465	NaN	NaN	-0.078850	NaN	NaN	NaN	NaN	0.280657	NaN	NaN	NaN	-0.099704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.165642	NaN	0.154499	NaN
AT1G07180.1	GMM:9.2.1.4	mitochondrial electron transport / ATP synthesis.NADH-DH.type II.internal matrix	NaN	NaN	0.237630	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.049097	NaN	NaN	1.837566	0.572627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07320.1	GMM:29.2.1.1.1.2.4	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L4	-0.129633	0.112411	0.211527	-0.017480	0.080128	-0.096960	-0.003586	0.038871	0.138322	-0.100847	-0.203797	-0.214122	-0.175921	-0.144472	-0.141004	-0.244329	-0.178848	-0.039436	-0.192142	-0.277040	-0.195903	-0.153137	-0.211774	-0.065468	-0.309331	-0.156967	-0.306081	-0.160209	-0.137033	-0.122524	-0.035039	-0.273496	-0.218254	-0.170365	-0.013505	-0.343936	-0.053811	0.095291	-0.051547	-0.078145	-0.700432	0.024052	-0.538655	-0.115965	0.109722
AT1G07380.1	GMM:11.8.1.1	lipid metabolism.exotics (steroids, squalene etc).sphingolipids.ceramidase	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G07660.1	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	0.141324	0.288931	-0.084542	-0.337238	0.260806	0.119216	0.172248	0.079610	-0.220049	0.060529	-0.342789	0.167477	0.217746	0.336088	NaN	-0.013436	-0.194931	0.099956	-0.282462	-0.296621	0.121256	0.201930	0.089509	0.323858	0.135971	0.444901	0.093900	NaN	0.035163	0.029256	-0.119233	0.052651	-0.015752	0.214162	0.014420	-0.103291	-0.124326	-0.157368	-0.142527	-0.241026	-0.271701	-0.219380	-0.181663	0.000194	0.313120
AT1G07660.2	GMM:28.1.3.2.4	DNA.synthesis/chromatin structure.histone.core.H4	0.102238	NaN	NaN	NaN	NaN	NaN	NaN	0.272458	NaN	0.194371	NaN	NaN	NaN	NaN	NaN	0.097633	NaN	NaN	NaN	NaN	NaN	NaN	0.177251	NaN	0.089064	NaN	0.235674	NaN	NaN	NaN	0.097946	NaN	NaN	NaN	-0.235525	0.188501	NaN	0.016830	-0.027363	0.002100	NaN	NaN	0.154792	0.433122	NaN
AT1G07770.1	GMM:29.2.1.2.1.515	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A	0.183572	0.056125	0.004381	-0.033965	0.041123	-0.164933	-0.293117	0.088612	-0.114022	0.327743	0.226201	NaN	0.025976	0.008554	-0.044536	0.117018	0.024616	0.111577	-0.103541	0.248232	-0.077865	-0.001290	0.144295	0.213747	-0.091405	0.130941	-0.143725	0.305061	0.123626	0.020474	NaN	0.084371	0.117640	0.198328	0.257715	0.090393	0.420062	0.162814	-0.113450	0.052766	-0.019296	0.065956	-0.037765	0.187098	0.003713
AT1G07790.1	GMM:28.1.3.2.2	DNA.synthesis/chromatin structure.histone.core.H2B	NaN	NaN	NaN	NaN	0.068692	0.019731	NaN	-0.142849	NaN	NaN	NaN	0.228755	0.126124	0.088688	0.234617	-0.259666	NaN	-0.283014	-12.721368	NaN	NaN	NaN	0.130330	0.101477	NaN	NaN	0.252532	NaN	0.189963	NaN	-0.316135	-0.221532	-0.087859	0.181712	NaN	0.260238	-12.590698	NaN	NaN	0.294227	0.305414	NaN	-0.224892	-0.222445	NaN
AT1G07890.1	GMM:21.2.1	redox.ascorbate and glutathione.ascorbate	-0.168181	0.033347	-0.038728	-0.065610	-0.120647	-0.035603	0.002586	0.018766	0.175392	0.210355	0.084304	-0.010713	-0.137866	-0.263913	0.060112	0.137869	0.080402	-0.028629	-0.123909	-0.083181	0.031437	-0.175616	-0.095479	-0.030057	-0.098007	0.011522	-0.036581	-0.168287	-0.039899	0.257636	-0.178045	-0.099220	-0.028003	0.361052	0.333286	0.340917	-0.096878	-0.190467	-0.032393	0.045075	0.076570	0.128285	0.114312	0.264882	0.341989
AT1G07920.1	GMM:29.2.4	protein.synthesis.elongation	0.002361	0.032545	0.077480	-0.091735	-0.053494	-0.033854	-0.003832	-0.031955	0.033301	0.057940	0.052555	0.075760	0.068283	0.016697	0.029725	-0.043929	0.028168	0.044677	0.047084	0.058153	0.119931	-0.026951	-0.056776	-0.017958	0.068162	0.056033	-0.013281	0.115287	0.115909	0.135576	0.048408	0.058509	-0.012281	0.078138	0.073075	0.087052	0.101638	0.074589	0.060651	0.054580	0.102186	0.113074	0.019657	0.083676	0.053916
AT1G07970.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08110.4	GMM:24.2;GMM:13.2.3.2	biodegradation of xenobiotics.lactoylglutathione lyase;amino acid metabolism.degradation.aspartate family.threonine	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.347715	NaN	NaN	NaN	NaN	0.165599	-9.606839	NaN	NaN	NaN	NaN	NaN	0.101609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.174949	0.040757	NaN	-0.245658	NaN	NaN	NaN	NaN
AT1G08130.1	GMM:28.1	DNA.synthesis/chromatin structure	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.070457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08200.1	GMM:10.1.3	cell wall.precursor synthesis.AXS	NaN	-0.010800	-0.399080	0.107452	NaN	-4.700957	-0.389124	-0.172952	0.069329	0.111009	0.272279	NaN	0.250987	0.111396	-9.467100	0.106718	0.307493	0.596240	NaN	0.380411	-0.127398	0.134605	0.269917	NaN	0.198638	NaN	-0.194913	-10.979849	-0.355768	NaN	0.142508	NaN	NaN	0.475126	0.165502	-0.192918	0.112965	0.015091	0.120958	0.006868	-0.461191	NaN	0.244790	-0.612036	NaN
AT1G08360.1	GMM:29.2.1.1.3.2.510	protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L10A	NaN	NaN	NaN	NaN	NaN	NaN	-0.197006	-0.430494	-0.234162	0.091513	0.019406	NaN	-0.171649	NaN	NaN	NaN	NaN	NaN	0.041676	NaN	-0.052368	0.055598	NaN	0.233574	NaN	NaN	0.176222	0.003356	NaN	0.139755	NaN	NaN	0.108504	NaN	NaN	NaN	NaN	-0.034061	NaN	0.068398	0.189402	NaN	NaN	0.206125	NaN
AT1G08400.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08420.1	GMM:29.4	protein.postranslational modification	-1.056783	-0.790841	NaN	-0.685958	NaN	NaN	-10.454720	-0.850432	NaN	-0.772000	-0.932894	NaN	-0.714982	-9.301292	NaN	-10.229441	NaN	NaN	-0.720367	-0.980161	NaN	NaN	NaN	NaN	NaN	NaN	-10.293470	-1.122722	-0.150987	NaN	-0.813516	-1.013081	NaN	-0.840111	-1.257654	-10.374969	NaN	-0.812449	NaN	-0.847760	NaN	NaN	NaN	NaN	NaN
AT1G08520.1	GMM:19.10	tetrapyrrole synthesis.magnesium chelatase	0.073991	-0.221516	0.205856	0.054355	NaN	0.231319	0.039335	NaN	0.489763	-0.309641	0.102189	NaN	NaN	-0.137067	0.323611	-5.212170	NaN	-0.535215	0.112506	0.019781	0.172219	NaN	NaN	0.512947	0.125641	-0.370446	0.051338	NaN	0.145680	0.022691	-0.122094	0.282366	-0.153183	NaN	NaN	0.033746	0.704378	0.051077	0.034004	NaN	0.061074	-0.044348	-0.201371	-0.526583	-0.294363
AT1G08600.1	GMM:27.3.44	RNA.regulation of transcription.chromatin remodeling factors	-0.269538	NaN	-12.043774	NaN	NaN	-6.006626	NaN	NaN	-11.939607	NaN	-0.377633	-11.704934	NaN	-11.794906	-12.033489	-11.700627	-11.896909	NaN	NaN	-5.809549	-0.025081	NaN	-2.259325	-1.426379	0.313967	-5.929568	0.043960	NaN	NaN	-12.000905	-0.065134	-1.694948	-5.944518	-11.841752	-12.064831	-0.037811	NaN	-11.573941	-11.654105	NaN	-5.831833	-1.327859	NaN	NaN	-12.224688
AT1G08760.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08800.1	GMM:35.1	not assigned.no ontology	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9.969567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08910.1	GMM:27.3.99	RNA.regulation of transcription.unclassified	NaN	NaN	NaN	NaN	NaN	NaN	2.999995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08920.1	GMM:34.2	transport.sugars	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
AT1G08990.1	GMM:2.1.2	major CHO metabolism.synthesis.starch	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-10.975596	-1.137162	NaN	NaN	-0.665523	NaN	NaN	-1.275328	NaN	NaN	NaN	NaN	NaN	NaN	-0.646273	NaN	-11.057880	NaN	NaN	NaN	NaN	NaN	NaN	-0.494652	NaN	NaN	NaN	NaN	NaN	NaN	-0.719417	NaN
AT1G09100.1	GMM:29.5.11.20	protein.degradation.ubiquitin.proteasom	NaN	NaN	-9.240767	NaN	NaN	-0.010802	NaN	-0.048939	0.330726	-0.720310	NaN	NaN	NaN	NaN	-0.173930	NaN	NaN	0.172122	NaN	NaN	0.337214	NaN	NaN	-0.145181	NaN	1.005964	NaN	NaN	NaN	0.201138	NaN	NaN	0.563214	NaN	0.018634	-0.002177	NaN	NaN	-0.239209	NaN	NaN	-0.080489	-0.218080	NaN	NaN
AT1G09130.1	GMM:29.5.5	protein.degradation.serine protease	-8.568066	0.055727	NaN	-0.762468	0.114681	NaN	-0.329964	NaN	0.121653	0.168821	-0.125044	NaN	NaN	NaN	NaN	NaN	-0.044886	NaN	NaN	NaN	NaN	0.080340	-0.318941	-0.179336	-0.084136	-0.802450	-0.160534	-5.988009	-0.089786	-0.062811	-1.022493	0.344042	NaN	-0.009437	-0.005953	NaN	0.146132	NaN	-0.003509	-0.132512	NaN	NaN	-0.062178	NaN	0.023487
AT1G09200.1	GMM:28.1.3.2.3	DNA.synthesis/chromatin structure.histone.core.H3	NaN	-0.033997	-10.490602	NaN	-0.234667	NaN	NaN	-0.225613	NaN	0.125317	-0.448827	-0.226433	0.098569	-5.852554	NaN	NaN	-0.090062	-0.282969	-0.266171	-0.093005	NaN	0.204291	-11.275186	NaN	NaN	NaN	0.162974	0.003620	-0.226214	NaN	0.294601	NaN	NaN	-0.416934	-10.517315	NaN	0.075005	-11.118331	-0.444570	NaN	-10.879599	NaN	-0.147461	-0.444629	-11.512364
AT1G09210.1	GMM:30.3	signalling.calcium	NaN	0.050592	NaN	NaN	NaN	NaN	NaN	-0.175852	NaN	NaN	NaN	-0.073789	NaN	0.447997	NaN	NaN	0.080939	NaN	NaN	-0.014846	-11.263673	0.065250	NaN	NaN	NaN	0.109640	NaN	-0.074700	NaN	-0.220807	NaN	-0.240673	-11.050115	0.034709	NaN	NaN	NaN	0.152091	0.216603	-0.026641	NaN	-0.305793	0.271455	NaN	NaN
AT1G09270.1	GMM:29.3.1	protein.targeting.nucleus	NaN	NaN	NaN	NaN	NaN	0.860211	NaN	0.934830	NaN	NaN	NaN	NaN	0.870725	NaN	NaN	-12.378818	NaN	NaN	0.308431	0.172326	NaN	NaN	NaN	NaN	0.809912	NaN	NaN	NaN	0.238938	NaN	NaN	0.212287	NaN	NaN	0.115745	0.285081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.452323	NaN
AT1G09280.1			NaN	NaN	NaN	NaN	NaN	-2.108666	NaN	NaN	NaN	-2.059364	NaN	NaN	NaN	-2.129883	NaN	-1.940945	NaN	-2.295175	NaN	NaN	-2.127779	NaN	NaN	NaN	NaN	-2.377573	NaN	NaN	-2.382084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.444452	NaN	NaN	NaN	NaN	NaN	-2.044799	NaN
AT1G09310.1			NaN	-0.181560	0.091991	-0.179844	-0.036363	-0.630297	-0.179848	NaN	0.133191	0.143072	-5.706735	-11.521451	-0.259502	-0.139837	-0.370040	-0.027821	0.156222	0.115593	-0.015141	NaN	0.559908	-0.126692	NaN	NaN	0.065941	-11.425235	0.119133	0.506066	NaN	NaN	0.323879	0.024529	NaN	0.255876	0.620457	0.753640	NaN	0.386403	0.143302	0.305999	0.548009	0.003572	0.213280	NaN	0.434643
AT1G09340.1	GMM:35.2	not assigned.unknown	0.046119	0.112351	-0.015939	0.137532	0.148730	0.167904	0.202636	0.071246	0.128131	-0.095433	-0.105312	-0.055654	0.005033	0.019463	0.144900	-0.054812	0.112852	0.011124	0.069346	0.047073	0.038715	-0.061704	-0.003010	-0.021867	-0.012834	0.061842	0.081438	-0.079717	-0.145744	-0.031715	0.028276	0.032437	0.015295	-0.075846	-0.032260	-0.117202	0.198077	0.132042	-0.001018	0.100536	0.061509	0.166080	0.064076	0.096472	0.059767
AT1G09590.1	GMM:29.2.1.2.2.21	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L21	-0.129026	0.088640	NaN	-0.213125	-0.011798	NaN	NaN	NaN	-0.301956	-0.175049	-0.010805	-0.316898	0.148989	0.045237	NaN	-0.248806	-0.275408	0.181242	-0.139882	-0.171856	0.076996	NaN	0.081051	NaN	-0.057748	0.051323	-0.155070	0.212108	-0.255506	0.047288	NaN	-0.118151	0.036421	-0.396471	-0.137864	-0.057920	-0.224942	0.170056	-0.078645	0.106777	0.266120	0.078741	-0.048194	-0.167738	-0.085531
AT1G09610.1			NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.416944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.280406	NaN	NaN	NaN	NaN	NaN	NaN	-9.142003	NaN	NaN	NaN	NaN	-0.160785	NaN	NaN	NaN	NaN	NaN	NaN	-0.649081	NaN	NaN	NaN	-0.794297	NaN
AT1G09620.1	GMM:29.1.4	protein.aa activation.leucine-tRNA ligase	NaN	0.382499	NaN	0.358622	0.022536	-0.036487	0.405080	0.089771	NaN	0.247839	0.372575	NaN	NaN	0.207623	-0.047608	0.373962	0.072466	NaN	0.100844	NaN	0.567647	0.320234	NaN	NaN	0.242470	-0.025927	0.541130	NaN	NaN	0.007897	-0.129179	0.251957	0.283687	0.211998	NaN	NaN	0.264374	0.152004	NaN	NaN	NaN	NaN	-0.054870	NaN	-0.226016
